	osa_location	osbp_location	A_pS_mean	A_pS_std	A_pS_min	A_pS_max	Bp_pS_mean	Bp_pS_std	Bp_pS_min	Bp_pS_max	C_pS_mean	C_pS_std	C_pS_min	C_pS_max	A-Bp_pS_mean	A-Bp_pS_std	A-Bp_pS_min	A-Bp_pS_max	A-C_pS_mean	A-C_pS_std	A-C_pS_min	A-C_pS_max	Bp-C_pS_mean	Bp-C_pS_std	Bp-C_pS_min	Bp-C_pS_max	A_pN_mean	A_pN_std	A_pN_min	A_pN_max	Bp_pN_mean	Bp_pN_std	Bp_pN_min	Bp_pN_max	C_pN_mean	C_pN_std	C_pN_min	C_pN_max	A-Bp_pN_mean	A-Bp_pN_std	A-Bp_pN_min	A-Bp_pN_max	A-C_pN_mean	A-C_pN_std	A-C_pN_min	A-C_pN_max	Bp-C_pN_mean	Bp-C_pN_std	Bp-C_pN_min	Bp-C_pN_max
YSG_1612	1.1044564557659209	2.0328473031951053	0.0002133675123869741	0.0007238728612298149	0.0	0.0035122930255895666	0.10942036366576322	0.0453343166405728	0.0	0.2353859103859106					0.32527243011542895	0.011674020022193607	0.300111579810177	0.35501504602838274	0.32165398805411155	0.0005262290077896854	0.32108403779214323	0.32439667299935826	0.357252208414721	0.015157472087042996	0.31750657976083246	0.388598738667718	0.0004895370232110732	0.0006972104210424399	0.0	0.0040499493756328145	0.030089248133799897	0.013155081102291305	0.0	0.06901277734611082					0.08886738741870175	0.004807118922670279	0.08035239663421037	0.10098263812484748	0.10196088693396627	0.00041292674722562457	0.10176226407019898	0.10294466068708771	0.10959978500782587	0.007412851624560826	0.09952941252676026	0.1238537250985052
YSG_1616	0.050477900172117	1.2292357355540449	0.03820717638198398	0.027786182134948947	0.0	0.1198990698594891	0.015343792069376399	0.008733678428056207	0.0	0.04417481446577911					0.18643718044030977	0.024657239001505953	0.12153787299158343	0.2466783216783211									0.013479335913101593	0.010098283942418762	0.0	0.04593063159406876	0.00607090707840833	0.003133001680237348	0.0	0.01789985977068384					0.05795040650852299	0.008846525906353347	0.03513678874224284	0.07931324876816381								
YSG_1617	0.320029887091222	1.7553113494221615	0.03341040728523129	0.06368402478157092	0.0	0.20649322867815206	0.05659802986726638	0.03885175352446931	0.0	0.20283768876716468					0.2768971888989905	0.03696725897538059	0.1287284144426999	0.31154625942099606	0.2407564817362559	0.018797658091777948	0.1518575718575716	0.277308672635775	0.27982772097193387	0.009505996539260184	0.24914457699647716	0.29537113807307447	0.005379087551836068	0.01054210953806413	0.0	0.034424952550219975	0.007532703105640019	0.005796227034274835	0.0	0.030204750442975544					0.042031248084438075	0.0068319582657359115	0.014059753954305797	0.048111981413109746	0.0335770789651781	0.005173487108577882	0.01851664843333614	0.051200734688272444	0.052422316083172195	0.0016858144290304363	0.04660399447359954	0.056556890628657916
YSG_1618	1.9534947366609292	0.1097716832087015	0.0010611548098721473	0.00367594900599087	0.0	0.013840830449826992	0.05573525893346236	0.03531034682087503	0.0	0.1153846153846154					0.3928103942926466	0.0207221418146205	0.3503773690389669	0.43988892090854315									0.0011487526894056132	0.0016606280277835384	0.0	0.006741573033707864	0.0076989686970327246	0.004699955837679229	0.0	0.021848739495798315					0.13238017186297607	0.0025066634341300085	0.12845124589375856	0.13975723622782452								
YSG_1620	2.0574792110154907	2.8302453793337863	0.0005745746192107723	0.0010430589058919657	0.0	0.00575894693541753	0.032517328203998566	0.02293065806340228	0.0	0.08420950109884252					0.35310925501829626	0.004733293787017399	0.34425756362245763	0.3632993105609739									0.0005999940909827033	0.000732152707919101	0.0	0.0033394049787492442	0.009339057536085457	0.005467788302016332	0.0	0.022560747225993737					0.08985491015684582	0.0021344784776761248	0.0846074911783179	0.09536648227588833								
YSG_1621		1.4156404806254248	0.0017865732151446444	0.004473299195701169	0.0	0.012987012987012991	0.019825614888037343	0.01911456602457719	0.0	0.07500000000000001					0.36098739963099347	0.008764911794610286	0.3351089588377725	0.3763207131851202									0.0003039513677811552	0.0010959122417823692	0.0	0.004255319148936171	0.006628692437364084	0.004665937566784402	0.0	0.023038156947444207					0.16398158523499234	0.003049653597472507	0.1566877091502359	0.17544999675092599								
YSG_1624	1.8101375001721167	1.6828206152277363	0.00034489467447248887	0.0008697211378442649	0.0	0.0025380710659898493	0.02893963951294154	0.018239274607528614	0.0	0.091264667535854					0.4653983689719053	0.01008193543039473	0.4328501128782691	0.47754327951760345	0.399951819131918	0.0002551818171115078	0.3998810444299055	0.40087189025807957	0.5117336189164684	0.00826268717865987	0.48239258745042074	0.523857622403	0.00024115084603755095	0.0006081102543223426	0.0	0.0017746228926353146	0.01035669076442497	0.00730702614111344	0.0	0.040587983445126305					0.16745962433471054	0.005516309818239164	0.15985884428760483	0.18268806623460357	0.18038329595903163	0.0005954354335982086	0.18021815188310347	0.18253016894609814	0.23945823375463204	0.0038307644316973306	0.2351273337700623	0.24893050929126606
YSG_1625	0.3775746932874355	1.9292891114887831	0.0033371475162453606	0.0049996767747540385	0.0	0.02647058823529408	0.02755105946753218	0.014947933072862258	0.0	0.09393689986282562					0.21773526442698568	0.010789363815324466	0.14798576608030053	0.23041880969875062									0.0012378086289534262	0.0012349127370638836	0.0	0.005643075476134499	0.006172681507664166	0.005064018255804717	0.0	0.033255177803829646					0.08530936864322636	0.003986130787053278	0.058570453478947196	0.08988428199325338								
YSG_1627	1.5012127511187607	1.5129851808293675	0.0020562969327556444	0.004343959502199082	0.0	0.01587301587301588	0.036474126818622395	0.021763234179517133	0.0	0.10714285714285719					0.26583832949436903	0.021010479494635814	0.20720720720720728	0.31166042446941333	0.24563734107235918	0.0032565558475389474	0.24188160799349379	0.25841182626896925	0.3136338095771099	0.01835599967208841	0.26328238719068425	0.3411184673897733	0.0010320157246261465	0.0017477615109596175	0.0	0.007686932215234105	0.009097470017235045	0.004789615536925705	0.0	0.02387640449438204					0.055420771274731086	0.003423227434812568	0.04612299465240645	0.06678150401033539	0.06571431320643088	0.0015466056120577692	0.061696554503324626	0.07077352472089316	0.051225171547022816	0.004348617392987734	0.04331683168316834	0.06056319917706061
YSG_1628	0.9308124791738382	2.901700531611149	0.0	0.0	0.0	0.0	0.03752925580000842	0.032353875273599585	0.0	0.08269525267993882					0.2991849885503733	0.004863774660981743	0.28906250000000017	0.30968140329210186	0.43791709990689653	9.556769760851524e-05	0.4374392614188537	0.437936213446418	0.4128398922611625	0.00477631318805053	0.4013846274880027	0.422122571001495	0.00023815194093831853	0.0008249825232526225	0.0	0.0030959752321981413	0.01567319223261746	0.013020630320572466	0.0	0.04050632911392403					0.11619149870283524	0.003611772920995944	0.11128569047352298	0.12953588647489547	0.11217236938390783	0.0006337866914790019	0.11204561204561199	0.1153413028413028	0.15601295173722152	0.0031815575284339695	0.14769996567112945	0.16127168151980573
YSG_1629	1.3174731944922549	0.9568776913664174	0.0140680726406391	0.0438242823171315	0.0	0.16408150512196737	0.06789274220653121	0.024613695320407566	0.0	0.1233908365794843					0.30263579181488975	0.01800841127944717	0.278111111111111	0.38123620309050754									0.00291644343970672	0.009672750043997012	0.0	0.03500292911540714	0.01315857879732309	0.005803354523721196	0.0	0.03076027059719545					0.0721977476752286	0.0029555842804978925	0.06661295401085361	0.08541370961008588								
YSG_1630	0.3361828151462995	1.5678710224337185	0.000767122904688267	0.0015719854403271078	0.0	0.007735281478298258	0.07695533199921871	0.031247312611261867	0.0	0.1927918506468359					0.23221252133537645	0.010112866567784767	0.20986426246778178	0.25721987333361773	0.29849457391967105	0.0005374697505973813	0.29571374049242605	0.2988238578661186	0.2966750282331952	0.01562332361788618	0.2727162694357319	0.3291257980803279	0.00011528238715739566	0.0002896989541542401	0.0	0.0016140865737344114	0.015730387715559967	0.007060512338215451	0.0	0.040049117925394465					0.05804859220114859	0.003233413150329042	0.05314001883227187	0.06727386915111731	0.07064946984096263	0.0002265924889847055	0.07057717831399545	0.07156727678951541	0.06080397378402858	0.004573830370082463	0.05360470514631599	0.06988169458274555
YSG_1632	2.6672522450946645	1.1929903684568322	0.003680064180923507	0.004986794283616241	0.0	0.03182437031994558	0.02313496889772121	0.009754575175970136	0.0	0.06155218554861743					0.3238521280917509	0.005332386832275623	0.31197478991596667	0.34178927538417747									0.0015090301027040909	0.0028599033536886335	0.0	0.015586781810013512	0.00552162068774168	0.0024239808908392193	0.0	0.011646716273050823					0.09661226487283767	0.0020340701947257436	0.09037949543503027	0.10441251330464182								
YSG_1635	2.649080201032702	0.8036115676410605	0.05730628572913888	0.07745788060867727	0.0	0.27914603644530706	0.038339553056578324	0.013130814291815826	0.0	0.07298072980729824					0.3691873856233388	0.007634081253637143	0.356455004063976	0.4069181855673112									0.018125557971408593	0.02395046354798621	0.0	0.09884759503101032	0.009250130619547964	0.0030975299865836038	0.0	0.01799836378511044					0.12667516695366196	0.005086944747966933	0.12075849467762352	0.14909614607945734								
YSG_1636	2.7288352833046474	1.2986197239972808	0.0034335487989455293	0.00877407179088469	0.0	0.041281773587309605	0.05396985270688341	0.029767343740773645	0.0	0.14764583751925497					0.3076746400104038	0.022778950051245847	0.19206125957180778	0.33175720992622376	0.3135673638278067	0.0021183119391695454	0.30890714052034335	0.32044086131237853	0.3443646877150297	0.010386867114366607	0.3097058248744089	0.3571031505385654	0.0005647541975434464	0.0015419492454231693	0.0	0.007613076578593835	0.009363536341827058	0.006535446663065542	0.0	0.03257806813849519					0.05258604729512978	0.004859436009536951	0.028882511047332738	0.059902206320811	0.04837016265074985	0.0004786043027974678	0.048035160721596984	0.05107140412131176	0.06452134759061014	0.002714569441445944	0.05803329278375498	0.07020868247761257
YSG_1639	0.8722581149741825	0.9858739850441876	0.009051922397237514	0.017951824604219315	0.0	0.06171583587656838	0.007959485233034774	0.00831381053514893	0.0	0.03763553690101435					0.46401287581477857	0.0035223093767284093	0.45021952479338834	0.4727637445673319	0.249545239237429	0.008810027832917296	0.21474229873382258	0.2576989105787596	0.4717519305703079	0.001872276490118349	0.4662291574400534	0.47431204142613526	0.003262597361913803	0.004323035480835403	0.0	0.017065390749601284	0.0028931987075581705	0.002641838921508743	0.0	0.01299524154339506					0.13221437025813984	0.0015425586185223552	0.1274700677337749	0.13761000257099426	0.08140176667198316	0.0032741792565818715	0.06820076600492704	0.08464413433357536	0.1284803404383154	0.0011724533201387297	0.12674031770142138	0.1327339950992967
YSG_1641	1.3760275586919106	2.9037716954452755	0.048623596471338466	0.0509305012325054	0.0	0.17523521505376358	0.047089071992553445	0.021297437682390733	0.0	0.10509383378016093					0.3092264846336505	0.0076193818527198085	0.2886509453587091	0.3319037416836874									0.00699658978203172	0.009188333879645433	0.0	0.031142908063243175	0.005860088309997122	0.002747950305416654	0.0	0.013284833148821793					0.06428715478630319	0.0025256753810386414	0.056232006370510616	0.0724902443511174								
YSG_1642	1.1902688860585198		0.002913144088568714	0.008712258587761817	0.0	0.03410372040586259	0.047766587828995344	0.023851124051916934	0.0	0.12730512304750602					0.3245364474552851	0.0073194517658161035	0.28112124655430076	0.3426381508354465									0.001302259081507453	0.003780463644655494	0.0	0.014490911402059221	0.01108013817279088	0.006150835535761983	0.0	0.03473834970014774					0.11400621081344771	0.002969849120088678	0.10073976966051021	0.12030786037918671								
YSG_1644	2.0332498189328745	2.908949605030591	0.009168081494057706	0.016668660277032538	0.0	0.03947368421052632	0.007604433077578773	0.01595412372693274	0.0	0.08000000000000002					0.29029471591911393	0.017926663213806645	0.25165562913907286	0.3311258278145696									0.0	0.0	0.0	0.0	0.00044593088071348856	0.0025810115725284637	0.0	0.015384615384615385					0.05677880853917689	0.0018433466527853599	0.05655526992287919	0.07197943444730077								
YSG_1646	1.31545407848537	0.9548065275322908	0.0003347280334728032	0.0011351179888075757	0.0	0.0041841004184100415	0.05156684020615597	0.03735383410944012	0.0	0.16533673795084586					0.2874235012874588	0.011749680436397378	0.2616394927536232	0.3262647262647263	0.35989604989605	0.003585389627387047	0.35849792099792094	0.3768191268191267	0.39874612006354143	0.010959762200572784	0.35826446280991736	0.41950770646422814	0.0021529745042492975	0.0021987091118336874	0.0	0.007082152974504254	0.006213329847358345	0.0041902276862447055	0.0	0.01846590909090911					0.05161227272236498	0.0033913616225347237	0.0456203900569599	0.0628211189913318	0.053264726756565	0.0017534257315231319	0.050212916962384724	0.055757629524485514	0.06011060840867252	0.003338983181551934	0.053817296968468056	0.06660705688149121
YSG_1647	2.83786754767642	2.949337299796057	0.004062290944474849	0.008005676955196722	0.0	0.027586206896551713	0.008349705299413979	0.01160394144516995	0.0	0.04964539007092197					0.2707362243358775	0.010380614574692304	0.24163510101010088	0.30876815492200105	0.2711685810277357	0.0020688972276198428	0.2662337662337662	0.2779720279720279	0.28866232121410534	0.007868753148537301	0.28457446808510634	0.3171788810086682	0.002516098875415885	0.003820525675672541	0.0	0.020044543429844096	0.0015254441404144476	0.002888607444740758	0.0	0.013230429988974637					0.06917212044297469	0.003515737519711077	0.06559332140727489	0.08267676767676768	0.04836438488364883	0.002971362553296936	0.046932742054693256	0.05527399429838453	0.08430408102901048	0.001907035835895857	0.08213891951488421	0.09043141592920352
YSG_1649	0.3432497211703958	1.560621949014276	0.029654023631299025	0.10375201238255011	0.0	0.40203719545036926	0.06625999826767054	0.08080864974366433	0.0	0.2948856150437179					0.4047610650964657	0.06532168763729454	0.0	0.46384561729830304									0.009116785157740729	0.030599575960488137	0.0	0.1200378711029959	0.017284725652309534	0.026398762865197812	0.0	0.09216863006594057					0.11030859420348106	0.018731413196811028	0.008541793776693112	0.12526040424280013								
YSG_1650	0.6329928681583477	0.0497079320190346	0.0009335565284573779	0.0021972980873785084	0.0	0.011331444759206786	0.05188291960509516	0.02588734522763301	0.0	0.11327182398864427					0.3070103415415759	0.010961523279924456	0.28668557754430307	0.3387924929178467									0.0004502572898799315	0.0009364265781270284	0.0	0.004716981132075476	0.010607914965319175	0.006913301797686903	0.0	0.024738332792972467					0.10589605152718082	0.002428919045069693	0.09854174895144979	0.11159610227951947								
YSG_1653	2.066565233046472	0.7632238728755948	0.03343925259486616	0.08308325646907125	0.0	0.2989417989417993	0.0389538477003753	0.021156034199673945	0.0	0.1096329539990385					0.3875992262762657	0.010025120105317965	0.3656947890818863	0.4327860248912886									0.016390704671419672	0.04020799686674282	0.0	0.14465972259701	0.011233261841485442	0.009249698975048565	0.0	0.044676098287416165					0.17648818830438445	0.006077485883312627	0.15816911155735547	0.19454895075662543								
YSG_1654	2.367413518072289	1.159851747110809	0.0	0.0	0.0	0.0	0.001866392277351181	0.006929552128307859	0.0	0.040404040404040394					0.28614342573734247	0.004350281290892148	0.2791878172588832	0.31133671742808794									0.0	0.0	0.0	0.0	0.0010075308870932675	0.0030111731184529456	0.0	0.020202020202020204					0.11757719545482358	0.0023257631962345397	0.10718954248366017	0.12941176470588237								
YSG_1655	0.8783154629948365	2.936910316791298	0.0021553697512149213	0.003060169125318712	0.0	0.015375854214123012	0.036202257342553903	0.028765759879057173	0.0	0.1114481118049361					0.44278018434907296	0.008622138257743123	0.41224546063255757	0.46589102748252437	0.19660986929889718	0.002119258609630705	0.1906708004509582	0.1976325604021403	0.43277655932202164	0.009260045634100687	0.4068986568986571	0.4441722157567911	0.0030243117309404566	0.005113839699052686	0.0	0.014580369843527728	0.010589797346360178	0.008159129575318412	0.0	0.03585409252669036					0.15271781153050473	0.0024366745596070584	0.14594785776701033	0.16127970041322295	0.04982093391527793	0.002741670421126357	0.04192513368983956	0.05097217267213699	0.15074833171036853	0.002348793552497199	0.14764232008592898	0.15832939754508366
